"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @DerrickClifton: #OscarsSoWhite A director of color can't accept an Oscar without being the butt of a racist joke. #Oscars2015",FALSE,0,NA,2015-02-26 03:41:46,FALSE,NA,"570790803125227522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRealMsMurphy",1780,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:41:35,FALSE,NA,"570790753628262401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andreadulce678",16289,TRUE,FALSE,NA,NA
"Racism's function is 2 preserve the best for whites, includ. jobs. No surprise about Hollywood and #Oscars2015 . Hwood is an industry too.",FALSE,0,NA,2015-02-26 03:41:21,FALSE,NA,"570790696166301696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chinyereosuji",0,FALSE,FALSE,NA,NA
"“@fetchpublicity: Chris Pine could have gone nude. No one would have known... Those eyes #Oscars2015 http://t.co/kBR35foImm” ugh his eyes <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>",FALSE,0,"fetchpublicity",2015-02-26 03:40:59,FALSE,"569668343222931456","570790604147331072","516649085","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dccdestiny",0,FALSE,FALSE,NA,NA
"RT @Kimberly_Canete: ""@Bipartisanism: ""Tonight we honor hollywoods best and whitest"" #OscarsSoWhite #Oscars2015 http://t.co/vl1JpOWxVM""",FALSE,0,NA,2015-02-26 03:40:56,FALSE,NA,"570790590197026816",NA,"<a href=""http://www.tools4reform.com"" rel=""nofollow"">tools4Reform</a>","ed59244",65,TRUE,FALSE,NA,NA
"RT @LilianaRose001: Joe Biden at #Oscars2015 .....one of his Somali cab driver friends drove him there. http://t.co/WpPd6dTaYe",FALSE,0,NA,2015-02-26 03:40:52,FALSE,NA,"570790576335028224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TB_Donovan",9,TRUE,FALSE,NA,NA
"#WhiplashMovie may have been the best movie I've ever seen. J. K. Simmons well deserved the #Oscars2015 award or best supporting actor.",FALSE,0,NA,2015-02-26 03:40:40,FALSE,NA,"570790524657008640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PapiEnricoJezu",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:40:34,FALSE,NA,"570790501156302848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiegoMcfee",16289,TRUE,FALSE,NA,NA
"RT @RockNHot1: Flu Vaccine Exposed - Piers Morgan Struck Down - Breaking News Provides ...: http://t.co/v8PNxdECQg   #cdcwhistleblower  #Os…",FALSE,0,NA,2015-02-26 03:40:21,FALSE,NA,"570790443673391106",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BooksByTara",1,TRUE,FALSE,NA,NA
"RT @DuncanWhitehead: http://t.co/Jzqn3l0L4h  Not every Actor wins an Oscar.....just the lucky ones....#Oscars2015 #Oscars #OscarsCountdown …",FALSE,0,NA,2015-02-26 03:40:20,FALSE,NA,"570790440930304000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EdgarAratea",1317,TRUE,FALSE,NA,NA
"Julianne Moore perfected her portrayal of a middle-aged woman losing her mind when she played Sarah Palin in ""Game Change."" #Oscars2015",FALSE,0,NA,2015-02-26 03:40:06,FALSE,NA,"570790380595245057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Latebutsoon",0,FALSE,FALSE,NA,NA
"RT @SuperheroSteel: Getting snacks ready for The Oscars.. #Bacon Jalapeno Crackers! #addicted #Oscars2015 http://t.co/3lA5AbVBNV",FALSE,0,NA,2015-02-26 03:39:52,FALSE,NA,"570790321983860736",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","tiotish64",7,TRUE,FALSE,NA,NA
"RT @superlatinashow: Yep, @JLo will be a presenter tonight. #Oscars2015 @TheAcademy http://t.co/buRJmvw8ox",FALSE,0,NA,2015-02-26 03:39:38,FALSE,NA,"570790265449017344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AstridJLover",505,TRUE,FALSE,NA,NA
"RT @ActionFlickDoc: Hey Travolta: Let her go! LET HER GO #CreepyTravolta #oscars2015 #oscars2016TravoltaApology #Consent  #IdinaMenzel http…",FALSE,0,NA,2015-02-26 03:39:37,FALSE,NA,"570790258293530624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ihsanahsen",3,TRUE,FALSE,NA,NA
"RT @SamanthaBarks: YESSSSSS EDDIE!!! Such a deserved win! What an incredible actor, what an incredibly lovely man! #EddieRedmayne #Oscars20…",FALSE,0,NA,2015-02-26 03:39:33,FALSE,NA,"570790243932057600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quinngreeene",211,TRUE,FALSE,NA,NA
"RT @SuperheroSteel: Joke of the night! #Oscars2015 #NealPatrickHarris #AcademyAwards http://t.co/jXOzvn9z6v",FALSE,0,NA,2015-02-26 03:39:11,FALSE,NA,"570790149572833281",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","tiotish64",24,TRUE,FALSE,NA,NA
"RT @JWood_Biz: ""World's only luxury condom"" and $4000 worth of liposuction grace #Oscars2015 #Gift Bags http://t.co/63mJ4WYy2h via @VanityF…",FALSE,0,NA,2015-02-26 03:39:03,FALSE,NA,"570790115917701120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChubbyJSingh",1,TRUE,FALSE,NA,NA
"RT @guldaar: STILL waiting for someone to make a film out of @MargaretAtwood's book Alias Grace and cast #JulianneMoore in the lead role. #…",FALSE,0,NA,2015-02-26 03:38:55,FALSE,NA,"570790083181195264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","n69n",28,TRUE,FALSE,NA,NA
"RT @DailyO_: Thanks to #Oscars2015, for once #EdwardSnowden was seen as a hero and not a traitor by most people, by @javed_del | http://t.c…",FALSE,0,NA,2015-02-26 03:38:16,FALSE,NA,"570789921197133825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndiaToday",3,TRUE,FALSE,NA,NA
"My favorite actress &lt;3 Jennifer Aniston and Emma Stone at event of The 87th Annual Academy Awards - http://t.co/X3nNVo7jjp
#oscars2015",FALSE,0,NA,2015-02-26 03:37:56,FALSE,NA,"570789835088076802",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeanFBI",0,FALSE,FALSE,NA,NA
"RT @HonestEmojis: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/9C6S6Tl3xA",FALSE,0,NA,2015-02-26 03:37:52,FALSE,NA,"570789820953468929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lariififteen",22,TRUE,FALSE,NA,NA
"RT @MarieDrake72: ""@garrardhayes: Love Crime Fiction? Try B&amp;B #NYC #NOIR #story. #Hollywood #Oscars2015 #ASMSG #Kindle #Books http://t.co/K…",FALSE,0,NA,2015-02-26 03:37:47,FALSE,NA,"570789799579095040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Adam_Gainer",2,TRUE,FALSE,NA,NA
".@loverly has 16 wedding-worthy details from the #Oscars2015 that you'll want to steal for your big day! http://t.co/HMHK0Uebbb #bridalideas",FALSE,0,NA,2015-02-26 03:37:44,FALSE,NA,"570789786811826176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuvHonorUpcycle",0,FALSE,FALSE,NA,NA
"Reading all the tweets about #Oscars2015 ... for the future I will always DVR it incase I unexpectedly end up in the ER again.  Lol DAMN!",FALSE,0,NA,2015-02-26 03:37:44,FALSE,NA,"570789785490432002",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","sarahlanghoff",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:37:40,FALSE,NA,"570789768356765696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stephanie12palm",16289,TRUE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:37:35,FALSE,NA,"570789747624439808",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","zamontae_",72,TRUE,FALSE,NA,NA
"RT @ChineseLaundry: We're living for this. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C> #Oscars2015 #JenandJen http://t.co/t3ZX3Ra3qy",FALSE,0,NA,2015-02-26 03:37:32,FALSE,NA,"570789736832503808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ssmityy83",27,TRUE,FALSE,NA,NA
"RT @DailyO_: Thanks to #Oscars2015, for once #EdwardSnowden was seen as a hero and not a traitor by most people, by @javed_del | http://t.c…",FALSE,0,NA,2015-02-26 03:37:17,FALSE,NA,"570789674316394496",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","MissFrow",3,TRUE,FALSE,NA,NA
"RT @MANJULtoons: ... and the #Oscars2015 goes to Mr @narendramodi. My #cartoon http://t.co/pPtvc2LFW9",FALSE,0,NA,2015-02-26 03:37:07,FALSE,NA,"570789632377376768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lakshmiprashan7",848,TRUE,FALSE,NA,NA
"RT @nowthisnews: ICYMI: ""If you're lucky enough to have a parent, or two, alive on this planet, call them."" #Oscars2015 http://t.co/P9P5iyu…",FALSE,0,NA,2015-02-26 03:37:06,FALSE,NA,"570789628921417728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","marygrace0503",57,TRUE,FALSE,NA,NA
"RT @THR: Screenwriter Graham Moore spoke out about suicide and delivered a  message of hope http://t.co/ccLXHTkYrU #Oscars2015 http://t.co/…",FALSE,0,NA,2015-02-26 03:37:05,FALSE,NA,"570789622101319680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yellowpen",4833,TRUE,FALSE,NA,NA
"Jennifer Lopez completely nude in Elie Saab. #fashion #Oscars #Oscars2015 #redcarpet #celebrity… https://t.co/t33AVuGo0W",FALSE,0,NA,2015-02-26 03:36:49,FALSE,NA,"570789557605695489",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dorlydesigns",0,FALSE,FALSE,NA,NA
"RT @_Snape_: Josh Hutcherson’s parents are probably called Josh Hutchermom and Josh Hutcherdad. #Oscars2015",FALSE,0,NA,2015-02-26 03:36:46,FALSE,NA,"570789541822341120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manuhg1",2330,TRUE,FALSE,NA,NA
"RT @VSangelslove: Behati Prinsloo at the 87th Annual Academy Awards #Oscars2015 http://t.co/hAUqHXqSt3",FALSE,0,NA,2015-02-26 03:36:13,FALSE,NA,"570789403225751552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmmyPpZz",36,TRUE,FALSE,NA,NA
"RT @TuKatniss: Josh y Julianne anoche en el after party de Vanity Fair #Oscars2015 http://t.co/SCWqa0tGwB",FALSE,0,NA,2015-02-26 03:36:12,FALSE,NA,"570789401783099392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Domeale",44,TRUE,FALSE,NA,NA
"Brains &amp; Beauty #respect #toronto <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> @SophieTSimmons @CherylHickeyETC &amp; gang w/fashion advice #Oscars2015 http://t.co/WQMDAwgTfF",FALSE,1,NA,2015-02-26 03:36:06,FALSE,NA,"570789374507556864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NikkiMonique99K",1,FALSE,FALSE,NA,NA
"RT @ASOS: All kinds of incred hair from the #Oscars2015 and #LFW this week, feat @thedigifairyz: http://t.co/aW1yHdg99s http://t.co/GWNKBuM…",FALSE,0,NA,2015-02-26 03:35:38,FALSE,NA,"570789257037479936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pixiepng",54,TRUE,FALSE,NA,NA
"RT @AnselElgort: Off to LA for the oscars!!! #Oscars2015",FALSE,0,NA,2015-02-26 03:35:31,FALSE,NA,"570789227316809728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mcgee_audrey",3822,TRUE,FALSE,NA,NA
"RT @MissJAlexander: THIS! RT @TheDebrief Every dress worn by best actress winners #OSCARS2015 http://t.co/mTw939BzuV #oscars",FALSE,0,NA,2015-02-26 03:35:26,FALSE,NA,"570789205711851521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3ciaxx",64,TRUE,FALSE,NA,NA
"RT @NASA: .@Interstellar won #Oscars2015 for visual effects. Here's a visual of Earth. No effects. https://t.co/5V55bJ2e5D http://t.co/ekQO…",FALSE,0,NA,2015-02-26 03:35:13,FALSE,NA,"570789152846798849",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","chelsea_h10",16903,TRUE,FALSE,NA,NA
"""@imaarushak01: RT if you can't wait to see @JLo rocking the red carpet on Sunday !! #Oscars2015 http://t.co/3eWNgUYJYn""""",FALSE,0,NA,2015-02-26 03:34:59,FALSE,NA,"570789093862477825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndreaFloris14",0,FALSE,FALSE,NA,NA
"RT @TiempoyFormaMX: Who gave this son of a bitch his greencard? ... Por @robtalcual 
#Oscars2015 #Iñárritu #Penn  http://t.co/F1dWHTcrfx ht…",FALSE,0,NA,2015-02-26 03:34:57,FALSE,NA,"570789087940112384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grislier",16,TRUE,FALSE,NA,NA
"RT @HeidiL_RN: Eastwood for POTUS 
#Oscars2015 http://t.co/YQAAnzuhfi",FALSE,0,NA,2015-02-26 03:34:49,FALSE,NA,"570789052238192641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alltooclear",44,TRUE,FALSE,NA,NA
"RT @HeidiL_RN: Eastwood for POTUS 
#Oscars2015 http://t.co/YQAAnzuhfi",FALSE,0,NA,2015-02-26 03:34:15,FALSE,NA,"570788910105825280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TL1088",44,TRUE,FALSE,NA,NA
"RT @THR: Screenwriter Graham Moore spoke out about suicide and delivered a  message of hope http://t.co/EleFBqePLV #Oscars2015 http://t.co/…",FALSE,0,NA,2015-02-26 03:34:09,FALSE,NA,"570788882742013952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesJJacksonJr",788,TRUE,FALSE,NA,NA
"RT @CommonBlackGirI: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/8T485o7dwZ",FALSE,0,NA,2015-02-26 03:34:06,FALSE,NA,"570788870687760384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaylinbree",2798,TRUE,FALSE,NA,NA
"Thanks to #Oscars2015, for once #EdwardSnowden was seen as a hero and not a traitor by most people, by @javed_del | http://t.co/RVzxUxGK6b",FALSE,5,NA,2015-02-26 03:33:59,FALSE,NA,"570788842854182914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DailyO_",3,FALSE,FALSE,NA,NA
"RT @iamcatstone: Enjoying the #oscars2015 from the garden room at #sohohouse @WeinsteinFilms @blucigs @HaskHair #oscars http://t.co/6z40ebj…",FALSE,0,NA,2015-02-26 03:33:55,FALSE,NA,"570788823938019329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TiffneyWillis",18,TRUE,FALSE,NA,NA
"ZENDAYA'S FAUX DREADLOCKS<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #Oscars2015 http://t.co/yGCb7uQ0c2",FALSE,1,NA,2015-02-26 03:33:45,FALSE,NA,"570788781936111619",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashabybe",0,FALSE,FALSE,NA,NA
"RT @CommonBlackGirI: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/8T485o7dwZ",FALSE,0,NA,2015-02-26 03:33:36,FALSE,NA,"570788744917336065",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","MalouDebbie",2798,TRUE,FALSE,NA,NA
"RT @WhennBoys: Jennifer Lopez at the 1997 Oscars vs #Oscars2015 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/tiAiZNrmx2",FALSE,0,NA,2015-02-26 03:33:34,FALSE,NA,"570788738630082560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kimnox_",1923,TRUE,FALSE,NA,NA
"Latest movie purchase! Couldn't resist. #Whiplash #Movies #JKSimmons #MilesTeller #Oscars #Oscars2015… https://t.co/m2IzkFBO7d",FALSE,1,NA,2015-02-26 03:33:31,FALSE,NA,"570788725661306881",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BOOKadooodles",0,FALSE,FALSE,NA,NA
"RT @IDGRestaurants: We're toasting @foxsearchlight winners #Birdman &amp; #TheGrandBudapestHotel tonight at @BOASteakhouse! #Oscars2015 http://…",FALSE,0,NA,2015-02-26 03:33:31,FALSE,NA,"570788724151332864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nlandau24",4,TRUE,FALSE,NA,NA
"RT @SamanthaBarks: YESSSSSS EDDIE!!! Such a deserved win! What an incredible actor, what an incredibly lovely man! #EddieRedmayne #Oscars20…",FALSE,0,NA,2015-02-26 03:33:17,FALSE,NA,"570788665309437953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andrea_dblanc",211,TRUE,FALSE,NA,NA
"RT @HeidiL_RN: Eastwood for POTUS 
#Oscars2015 http://t.co/YQAAnzuhfi",FALSE,0,NA,2015-02-26 03:33:06,FALSE,NA,"570788620618964993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","not_Collier",44,TRUE,FALSE,NA,NA
"RT @saurabhkgupta: Spoof on Political scene based after #Oscars2015 . #RSSQuestionsTeresa #ArvindAnnaBack #WhereIsRahul All are here!!! htt…",FALSE,0,NA,2015-02-26 03:32:54,FALSE,NA,"570788570073411584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","viveksurat",3,TRUE,FALSE,NA,NA
"RT @JaredLeto_com: Guess who was the most elegant diva at the #Oscars2015?  <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
@JaredLeto http://t.co/UNF48w81wp",FALSE,0,NA,2015-02-26 03:32:48,FALSE,NA,"570788545704660992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OPlaino",157,TRUE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:32:12,FALSE,NA,"570788394218987521",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DWhitney89",16289,TRUE,FALSE,NA,NA
"1.- #BehatiPrinsloo #Oscars2015 2.- #PalomaFaith #Britawards.
Who wore it better? https://t.co/164cR0ug1L",FALSE,0,NA,2015-02-26 03:32:07,FALSE,NA,"570788372479918080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DollMeUpCL",0,FALSE,FALSE,NA,NA
"RT @Distress_Centre: Great to see so much #suicide discussion at the #Oscars2015. @MrGrahamMoore's speech was incredibly powerful: http://t…",FALSE,0,NA,2015-02-26 03:31:54,FALSE,NA,"570788317576343552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","klreti",3,TRUE,FALSE,NA,NA
"RT @StyleCaster: LOVED her lookRT @styledbykaia: @StyleCaster Let's be real, @jamiechung1 was perfectly perfect #Oscars2015 #StyleChat http…",FALSE,0,NA,2015-02-26 03:31:46,FALSE,NA,"570788285192245248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mandynha_G",8,TRUE,FALSE,NA,NA
"RT @freewomenxgrape: Benedict Cumberbatch, his Cumbercollective and awards season 2014/2015 in a nutshell #Oscars2015 http://t.co/eQ9yfULXOi",FALSE,0,NA,2015-02-26 03:31:36,FALSE,NA,"570788241332285440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chisahae188",134,TRUE,FALSE,NA,NA
"RT @FifthHarmony: We recreated @TheEllenShow's epic #oscarselfie... kinda hoping this can happen Wednesday <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> #Oscars #Oscars2015 http://t.c…",FALSE,0,NA,2015-02-26 03:31:32,FALSE,NA,"570788224844636160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","heey_tali",6825,TRUE,FALSE,NA,NA
"RT @the_ironsheik: FIFTY SHADES OF GO FUCK YOURSELF FOREVER #Oscars2015",FALSE,0,NA,2015-02-26 03:31:29,FALSE,NA,"570788215432597504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_lbenites",568,TRUE,FALSE,NA,NA
"RT @gailmoody: #Oscars2015 #Lupita Bad ass yet again....those beads! http://t.co/0E1GraHyaY",FALSE,0,NA,2015-02-26 03:31:17,FALSE,NA,"570788161351229440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pywackett",2,TRUE,FALSE,NA,NA
"RT @krisalderson: I've always said @ladygaga is one of the best vocalist around &amp; this performance proves it. #Oscars2015",FALSE,0,NA,2015-02-26 03:31:15,FALSE,NA,"570788154740862976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","krissyconnors56",104,TRUE,FALSE,NA,NA
"RT @LorynPowell: Bradley cooper should win 'best acting like you're holding a real baby'. #Oscars2015 #AmericanSniper",FALSE,0,NA,2015-02-26 03:30:53,FALSE,NA,"570788062512287744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pame_mrz",4,TRUE,FALSE,NA,NA
"RT @TVMoJoe: In African-American homes, last week's #EmpireFOX drew more than twice as many viewers (8.8 million) as #Oscars2015 (3.3 milli…",FALSE,0,NA,2015-02-26 03:30:50,FALSE,NA,"570788050961215488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","texafornianycer",72,TRUE,FALSE,NA,NA
"RT @HogwartsLogics: Just a friendly reminder that Harry Potter never won an Oscar. Apparently, inspiring an entire generation isn't good en…",FALSE,0,NA,2015-02-26 03:30:50,FALSE,NA,"570788049149411328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","njlor91",1335,TRUE,FALSE,NA,NA
"RT @ZIPERATIVO: Chris Evans! #Oscars2015 http://t.co/Q685CM6K1E",FALSE,0,NA,2015-02-26 03:30:43,FALSE,NA,"570788022331047936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tvdemidl",279,TRUE,FALSE,NA,NA
"With congratulations to fantastic #EddieRedmayne for #Oscars2015 something to ponder about from Sufi mystic #Rumi http://t.co/ti2jhY2Ss1",FALSE,2,NA,2015-02-26 03:30:29,FALSE,NA,"570787960360079360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","devendratak",0,FALSE,FALSE,NA,NA
"RT @TheEllenShow: .@LadyGaga made me want to climb a mountain. She also made me want to ford every stream and I don't even know what that m…",FALSE,0,NA,2015-02-26 03:30:22,FALSE,NA,"570787931004272641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reptiliazjm",16289,TRUE,FALSE,NA,NA
"RT @GeorgeAPeterson: Watching the #Oscars2015 w/ your children w/ 50 ShadesofGrey references having to tell them that you have no clue what…",FALSE,0,NA,2015-02-26 03:30:09,FALSE,NA,"570787878273314817",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","Inlocalnola",1,TRUE,FALSE,NA,NA
"Need a quick laugh, check out the memes Lady Gaga's #Oscars2015 outfit inspired 

#LadyGagaOscars2015 #CelebEdition | http://t.co/nEOXYnZ7ay",FALSE,2,NA,2015-02-26 03:30:08,FALSE,NA,"570787872082493440",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","celebedition",0,FALSE,FALSE,NA,NA
"RT @NoToFeminism: I don’t need femimsi WHAT ARE WOMEN WEARING WHO ARE THEY WEARING WHAT IS THEIR SKIN MADE OUT OF WHAT ARE WOMEN ARE THEY H…",FALSE,0,NA,2015-02-26 03:29:59,FALSE,NA,"570787836187811840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CuteBunnyLucy",696,TRUE,FALSE,NA,NA
"RT @itsWillyFerrell: RIP Robin Williams. You will be forever missed and never forgotten. #Oscars2015 http://t.co/OOLiqjmf72",FALSE,0,NA,2015-02-26 03:29:27,FALSE,NA,"570787700451586048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliciapinkR",2108,TRUE,FALSE,NA,NA
"RT @JaredLeto_com: Guess who was the most elegant diva at the #Oscars2015?  <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>
@JaredLeto http://t.co/UNF48w81wp",FALSE,0,NA,2015-02-26 03:29:20,FALSE,NA,"570787673473982465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maryofmars",157,TRUE,FALSE,NA,NA
